TweetID,TweetDate,UserName,DateJoined,TotalTweets,TotalFavs,TotalFollowers,TotalFriends,TotaListed,TweetFavs,TweetRTs,Verified,Geo,Language,Tweet,Hashtags,Mentions
1036424943217598466,Mon Sep 03 01:25:36 +0000 2018,WalkingDeadArmy,Wed Jan 05 06:48:36 +0000 2011,22979,24581,103636,1014,328,0,10,FALSE,TRUE,en,"RT @WalkingDeadArmy: Walking Dead Army Presents: 20 Questions with Jenna Elfman 
https://t.co/fnj2Nw5vYC via @YouTube

@JennaElfman #FearTW…",,FearTWD
1036424942739435520,Mon Sep 03 01:25:36 +0000 2018,MckeeveMichelle,Sun Aug 04 14:41:20 +0000 2013,207366,302211,1691,1519,102,1,0,FALSE,TRUE,en,@FearTWD I do not like that name! #FearTWD,FearTWD,
1036424940411658240,Mon Sep 03 01:25:36 +0000 2018,FunnyMalaise,Sat Feb 06 08:36:08 +0000 2016,3724,95988,167,247,0,0,0,FALSE,FALSE,en,Morgan should have just killed that bitch on the spot. Someone's going to have to eventually. #FearTWD,FearTWD,FearTWD
1036424932706734080,Mon Sep 03 01:25:34 +0000 2018,MrWalkingDead96,Sat Mar 07 23:52:53 +0000 2015,16124,22570,1860,5000,4,0,66,FALSE,FALSE,en,RT @FearTWD: A little mo’ MoMo. #FearTWD https://t.co/F1wkJIzbez,FearTWD,colmandomingo
1036424930232086529,Mon Sep 03 01:25:33 +0000 2018,erty07,Thu Mar 12 19:19:15 +0000 2009,8893,5026,111,328,11,0,221,FALSE,FALSE,en,RT @colmandomingo: It’s a special episode of #Feartwd I’m gonna live tweet tonight. Join me friends! I’ll share some insight with you and h…,Feartwd,rodimusprime
1036424922371907584,Mon Sep 03 01:25:31 +0000 2018,sonyairyna,Sat Nov 02 23:00:39 +0000 2013,34136,45405,5344,5027,69,0,1,FALSE,FALSE,en,RT @rodimusprime: Morgan RUN! This woman has a zombie blood make over. Just run! #FearTWD,FearTWD,LadySolitaire83
1036424919544983553,Mon Sep 03 01:25:31 +0000 2018,chipyguaw,Wed Sep 16 03:47:47 +0000 2009,115975,37083,1782,1377,31,0,1,FALSE,TRUE,en,"RT @LadySolitaire83: Careful, Morgan. She might cut you. #FearTheWalkingDead #FearTWD","FearTheWalkingDead,FearTWD",
1036424918773182465,Mon Sep 03 01:25:31 +0000 2018,FandemoniumMag,Thu Jul 12 16:52:40 +0000 2018,830,52,118,782,0,2,1,FALSE,FALSE,en,I bet you that's what's wrong with Al!!! She drank some of that water!  #FearTWD,FearTWD,
1036424909629677568,Mon Sep 03 01:25:28 +0000 2018,JamaicanStar217,Tue Mar 29 22:30:05 +0000 2011,47886,24343,1078,1561,25,0,0,FALSE,FALSE,en,"Does this lady have eczema? 
#FearTWD",FearTWD,
1036424905397620748,Mon Sep 03 01:25:27 +0000 2018,TamsBS,Wed May 12 22:16:26 +0000 2010,10143,12758,1058,1192,44,2,0,FALSE,FALSE,en,"Well isn't she precious.
#FearTWD #FTWD https://t.co/R16l85gDTm","FearTWD,FTWD",
1036424883775909891,Mon Sep 03 01:25:22 +0000 2018,Jmsceltics,Tue Mar 20 01:37:29 +0000 2012,25791,7907,1082,1622,10,2,0,FALSE,TRUE,en,Damn night as we’ll dump all the water out I’d rather dehydrate then drink after her hands in it #FearTWD,FearTWD,FearTWD
1036424879128686592,Mon Sep 03 01:25:21 +0000 2018,hopper13131,Fri Apr 20 23:55:38 +0000 2018,6265,14060,282,359,0,0,73,FALSE,FALSE,en,RT @FearTWD: When you’re trying to send a cute selfie… #FearTWD https://t.co/0hFuKbA5xw,FearTWD,FearTWD
1036424873453805570,Mon Sep 03 01:25:20 +0000 2018,alancarawan,Sun Aug 19 10:27:34 +0000 2012,38727,31,266,648,49,0,88,FALSE,TRUE,en,RT @FearTWD: Teamwork makes the dream work. #FearTWD https://t.co/2MItOL16ZR,FearTWD,
1036424868546400256,Mon Sep 03 01:25:19 +0000 2018,MzTeE8205,Tue Jun 12 01:35:58 +0000 2012,172988,1293,748,465,57,0,0,FALSE,TRUE,en,She the one made Al sick #FearTWD,FearTWD,FearTWD
1036424868064047114,Mon Sep 03 01:25:19 +0000 2018,benneasdown96,Thu Oct 23 19:04:17 +0000 2014,13992,13578,317,1345,6,0,66,FALSE,FALSE,en,RT @FearTWD: A little mo’ MoMo. #FearTWD https://t.co/F1wkJIzbez,FearTWD,BrainsGoneBad
1036424867866992642,Mon Sep 03 01:25:18 +0000 2018,sonyairyna,Sat Nov 02 23:00:39 +0000 2013,34136,45405,5344,5027,69,0,4,FALSE,FALSE,en,"RT @BrainsGoneBad: Morgan, don't be too nice to strangers. #notweak #FearTWD #FTWD #FeartheWalkingDead","notweak,FearTWD,FTWD,FeartheWalkingDead",
1036424860891639808,Mon Sep 03 01:25:17 +0000 2018,writtenbysara,Thu Aug 06 06:49:00 +0000 2009,43048,103304,1201,1704,22,3,0,FALSE,TRUE,en,AL BETTER NOT BE BIT!!?? #FearTWD,FearTWD,
1036424859750948867,Mon Sep 03 01:25:17 +0000 2018,DoomJX,Mon May 03 16:17:09 +0000 2010,57146,3296,966,264,65,0,0,FALSE,FALSE,en,Filthy Felicia is a bitch. #FearTWD,FearTWD,
1036424857452470272,Mon Sep 03 01:25:16 +0000 2018,carolcat17,Thu Jun 02 17:15:49 +0000 2011,30076,35718,2078,3181,36,1,0,FALSE,TRUE,en,#FearTWD Morgan talking to the new lady.,FearTWD,
1036424856739475456,Mon Sep 03 01:25:16 +0000 2018,FandemoniumMag,Thu Jul 12 16:52:40 +0000 2018,830,52,118,782,0,0,0,FALSE,FALSE,en,What'd she put in that water.  #FearTWD,FearTWD,
1036424856466845696,Mon Sep 03 01:25:16 +0000 2018,JustinThomas97,Fri Feb 15 23:14:03 +0000 2013,56408,71248,10000,2954,64,19,5,FALSE,TRUE,en,"I don’t know what this lady’s intentions are, but I for sure know she’s evil and creepy. #FearTWD",FearTWD,
1036424853392371712,Mon Sep 03 01:25:15 +0000 2018,andimarquette,Sun Sep 07 17:46:55 +0000 2008,47469,15181,2049,2309,98,3,0,FALSE,FALSE,en,"OMG is the crazy lady, like, deliberately making people sick????? With that shitty water???? #FearTWD",FearTWD,theEarpSisters
1036424852427747328,Mon Sep 03 01:25:15 +0000 2018,sca_25,Sun Jul 05 18:36:11 +0000 2015,5057,995,222,657,28,0,2,FALSE,TRUE,en,RT @theEarpSisters: I LOVE ALTHEA SO MUCH!!!!!!! Hope to get more of her backstory soon ??#FearTWD,FearTWD,FearTWD
1036424848992399360,Mon Sep 03 01:25:14 +0000 2018,cyndog7,Sun Nov 18 20:46:51 +0000 2012,166815,490545,1359,430,185,0,62,FALSE,TRUE,en,RT @FearTWD: Business as usual. #FearTWD https://t.co/3PjcCqGgOc,FearTWD,
1036424848396967936,Mon Sep 03 01:25:14 +0000 2018,GingerRaven69,Tue May 17 13:33:04 +0000 2011,12065,43835,1848,2540,4,1,0,FALSE,FALSE,en,#FearTWD Oh is she the reason Al's sick??,FearTWD,FearTWD
1036424841866436608,Mon Sep 03 01:25:12 +0000 2018,Arthurlee_M,Sat Jun 12 00:41:45 +0000 2010,325530,61220,2035,2790,311,0,66,FALSE,TRUE,en,RT @FearTWD: A little mo’ MoMo. #FearTWD https://t.co/F1wkJIzbez,FearTWD,
1036424837718306816,Mon Sep 03 01:25:11 +0000 2018,Miz_Genius,Mon May 09 18:55:10 +0000 2016,19329,71283,401,505,5,1,0,FALSE,TRUE,en,What does creepy lady wants #FearTWD,FearTWD,FearTWD
1036424831036620801,Mon Sep 03 01:25:10 +0000 2018,cyndog7,Sun Nov 18 20:46:51 +0000 2012,166815,490545,1359,430,185,0,88,FALSE,TRUE,en,RT @FearTWD: Teamwork makes the dream work. #FearTWD https://t.co/2MItOL16ZR,FearTWD,FearTWD
1036424824434905088,Mon Sep 03 01:25:08 +0000 2018,alywonkru,Wed Nov 09 10:07:38 +0000 2016,17722,22767,10464,10458,1,0,73,FALSE,FALSE,en,RT @FearTWD: A little bit of Al history. #FearTWD https://t.co/H5BaXqcPXS,FearTWD,
1036424822107058176,Mon Sep 03 01:25:08 +0000 2018,AlexMcElwee15,Mon Oct 04 03:32:24 +0000 2010,25356,11759,1125,646,23,1,0,FALSE,TRUE,en,Was she putting dirty water in there?? Wtf??? #FearTWD,FearTWD,FearTWD
1036424816637759488,Mon Sep 03 01:25:06 +0000 2018,MckeeveMichelle,Sun Aug 04 14:41:20 +0000 2013,207366,302211,1691,1519,102,0,66,FALSE,TRUE,en,RT @FearTWD: A little mo’ MoMo. #FearTWD https://t.co/F1wkJIzbez,FearTWD,
1036424814955782144,Mon Sep 03 01:25:06 +0000 2018,IamBatMILF,Sat Oct 31 23:59:05 +0000 2009,58931,3305,2392,1873,51,2,0,FALSE,TRUE,en,"Damn, she’s scary, and that was nasty. #FearTWD",FearTWD,
1036424814276296704,Mon Sep 03 01:25:06 +0000 2018,leepeacock2013,Wed Jan 30 21:05:44 +0000 2013,10012,303,1024,3011,31,3,0,FALSE,TRUE,en,So Al got sick from drinking poisoned water! #FearTWD,FearTWD,colmandomingo
1036424813454221312,Mon Sep 03 01:25:06 +0000 2018,TWalkingDWorld,Wed Jul 30 03:28:11 +0000 2014,46191,70113,9878,2979,90,0,20,FALSE,TRUE,en,RT @colmandomingo: Fact. Tonya Pinkins and I are friends from The New York Stage. I loved working with her.  #FearTWD,FearTWD,"AndrewChambliss,colmandomingo"
1036424812363743232,Mon Sep 03 01:25:05 +0000 2018,FearTWD_FR,Sun Mar 22 16:15:06 +0000 2015,2697,1036,2318,60,14,0,22,FALSE,FALSE,en,RT @AndrewChambliss: I encourage everyone to check out tonight’s #FearTWD.  Brilliant work from @colmandomingo in his first outing as a tel…,FearTWD,
1036424811239665664,Mon Sep 03 01:25:05 +0000 2018,NellyBelle3379,Tue Nov 03 23:41:10 +0000 2015,56430,38518,2818,1849,22,3,0,FALSE,FALSE,en,This lady is scary #fearthewalkingdead #FearTWD,"fearthewalkingdead,FearTWD",
1036424808563699712,Mon Sep 03 01:25:04 +0000 2018,sonyairyna,Sat Nov 02 23:00:39 +0000 2013,34136,45405,5344,5027,69,17,5,FALSE,FALSE,en,That creepy lady making everyone sick with dirty water! #FearTWD,FearTWD,FearTWD
1036424807737450496,Mon Sep 03 01:25:04 +0000 2018,Laurajoan74,Tue Jan 11 23:55:34 +0000 2011,10892,15967,289,1232,5,0,66,FALSE,TRUE,en,RT @FearTWD: A little mo’ MoMo. #FearTWD https://t.co/F1wkJIzbez,FearTWD,
1036424807074680833,Mon Sep 03 01:25:04 +0000 2018,rodimusprime,Thu Aug 28 15:15:41 +0000 2008,591767,102,25367,1155,764,1,0,TRUE,TRUE,en,OMG. She's making people sick! That's probably what's wrong with Al! #FearTWD,FearTWD,
1036424805434761217,Mon Sep 03 01:25:04 +0000 2018,Kiwimba,Tue Aug 16 00:44:11 +0000 2011,41697,1156,228,547,51,0,0,FALSE,TRUE,en,uhhhhhhh wht did she just do? #FearTWD,FearTWD,FearTWD
1036424805174665216,Mon Sep 03 01:25:04 +0000 2018,JpOuterHaven,Wed Dec 02 22:40:35 +0000 2009,66119,36493,834,1867,51,0,66,FALSE,FALSE,en,RT @FearTWD: A little mo’ MoMo. #FearTWD https://t.co/F1wkJIzbez,FearTWD,
1036424800594526208,Mon Sep 03 01:25:02 +0000 2018,geauxmace,Mon Jan 11 01:53:06 +0000 2010,10565,15858,123,663,3,2,0,FALSE,TRUE,en,"God, that woman gives me the ebeegeebees #FearTWD",FearTWD,FearTWD
1036424798786674688,Mon Sep 03 01:25:02 +0000 2018,cyndog7,Sun Nov 18 20:46:51 +0000 2012,166815,490545,1359,430,185,0,73,FALSE,TRUE,en,RT @FearTWD: A little bit of Al history. #FearTWD https://t.co/H5BaXqcPXS,FearTWD,colmandomingo
1036424785922859008,Mon Sep 03 01:24:59 +0000 2018,Clarasimpson100,Fri Jul 07 21:08:18 +0000 2017,6724,5376,64,139,1,0,16,FALSE,TRUE,en,RT @colmandomingo: Sorry I’m late! #feartwd,feartwd,FearTWD
1036424781636284416,Mon Sep 03 01:24:58 +0000 2018,Gleek1287,Tue Mar 13 23:00:47 +0000 2012,10982,15753,170,1240,4,0,73,FALSE,TRUE,en,RT @FearTWD: A little bit of Al history. #FearTWD https://t.co/H5BaXqcPXS,FearTWD,FearTWD
1036424781619494913,Mon Sep 03 01:24:58 +0000 2018,dreamergirl38,Mon Jun 15 03:05:23 +0000 2009,169,235,16,53,0,0,73,FALSE,FALSE,en,RT @FearTWD: When you’re trying to send a cute selfie… #FearTWD https://t.co/0hFuKbA5xw,FearTWD,FearTWD
1036424781082578944,Mon Sep 03 01:24:58 +0000 2018,Clarasimpson100,Fri Jul 07 21:08:18 +0000 2017,6724,5376,64,139,1,0,73,FALSE,TRUE,en,RT @FearTWD: When you’re trying to send a cute selfie… #FearTWD https://t.co/0hFuKbA5xw,FearTWD,FearTWD
1036424780948287488,Mon Sep 03 01:24:58 +0000 2018,cyndog7,Sun Nov 18 20:46:51 +0000 2012,166815,490545,1359,430,185,0,66,FALSE,TRUE,en,RT @FearTWD: A little mo’ MoMo. #FearTWD https://t.co/F1wkJIzbez,FearTWD,FearTWD
1036424779119689730,Mon Sep 03 01:24:57 +0000 2018,Joshfleming73,Fri Mar 02 22:51:14 +0000 2012,20042,67940,597,1941,10,0,88,FALSE,TRUE,en,RT @FearTWD: Teamwork makes the dream work. #FearTWD https://t.co/2MItOL16ZR,FearTWD,
1036424778490499072,Mon Sep 03 01:24:57 +0000 2018,_AyeMae_of_NoM,Wed Oct 03 03:36:48 +0000 2012,8232,27434,1507,4055,10,2,0,FALSE,FALSE,en,"Walk away Morgan....just walk...away

#FearTWD #FTWD #FearTheWalkingDead #FearFamily","FearTWD,FTWD,FearTheWalkingDead,FearFamily",colmandomingo
1036424775160057856,Mon Sep 03 01:24:56 +0000 2018,Clarasimpson100,Fri Jul 07 21:08:18 +0000 2017,6724,5376,64,139,1,0,25,FALSE,TRUE,en,RT @colmandomingo: I had a car chase to storyboard and shoot! #Feartwd,Feartwd,FearTWD
1036424767677636608,Mon Sep 03 01:24:55 +0000 2018,Clarasimpson100,Fri Jul 07 21:08:18 +0000 2017,6724,5376,64,139,1,0,59,FALSE,TRUE,en,RT @FearTWD: Do you think June can change? #FearTWD https://t.co/zV8JsB9XMz,FearTWD,FearTWD
1036424752057831425,Mon Sep 03 01:24:51 +0000 2018,colmandomingo,Tue Sep 28 22:26:11 +0000 2010,5736,8712,42284,456,345,0,88,TRUE,TRUE,en,RT @FearTWD: Teamwork makes the dream work. #FearTWD https://t.co/2MItOL16ZR,FearTWD,FearTWD
1036424752049606656,Mon Sep 03 01:24:51 +0000 2018,ursuy_johnny,Tue Jun 16 05:21:13 +0000 2015,11184,2072,146,320,1,0,66,FALSE,FALSE,en,RT @FearTWD: A little mo’ MoMo. #FearTWD https://t.co/F1wkJIzbez,FearTWD,FearTWD
1036424747276492800,Mon Sep 03 01:24:50 +0000 2018,FandemoniumMag,Thu Jul 12 16:52:40 +0000 2018,830,52,118,782,0,0,66,FALSE,FALSE,en,RT @FearTWD: A little mo’ MoMo. #FearTWD https://t.co/F1wkJIzbez,FearTWD,FearTWD
1036424744147603457,Mon Sep 03 01:24:49 +0000 2018,WilliamJTV,Tue Sep 08 04:47:45 +0000 2009,92175,3456,2795,1737,60,0,66,FALSE,FALSE,en,RT @FearTWD: A little mo’ MoMo. #FearTWD https://t.co/F1wkJIzbez,FearTWD,FearTWD
1036424741261914112,Mon Sep 03 01:24:48 +0000 2018,Clarasimpson100,Fri Jul 07 21:08:18 +0000 2017,6724,5376,64,139,1,0,62,FALSE,TRUE,en,RT @FearTWD: Business as usual. #FearTWD https://t.co/3PjcCqGgOc,FearTWD,
1036424738241953797,Mon Sep 03 01:24:48 +0000 2018,incognito1922,Tue Sep 30 02:52:33 +0000 2008,21277,7968,312,738,8,0,0,FALSE,FALSE,en,Run Morgan...just run. #FearTWD,FearTWD,FearTWD
1036424736362975232,Mon Sep 03 01:24:47 +0000 2018,Clarasimpson100,Fri Jul 07 21:08:18 +0000 2017,6724,5376,64,139,1,0,88,FALSE,TRUE,en,RT @FearTWD: Teamwork makes the dream work. #FearTWD https://t.co/2MItOL16ZR,FearTWD,FearTWD
1036424729396215808,Mon Sep 03 01:24:45 +0000 2018,Clarasimpson100,Fri Jul 07 21:08:18 +0000 2017,6724,5376,64,139,1,0,73,FALSE,TRUE,en,RT @FearTWD: A little bit of Al history. #FearTWD https://t.co/H5BaXqcPXS,FearTWD,FearTWD
1036424729387782144,Mon Sep 03 01:24:45 +0000 2018,Clarasimpson100,Fri Jul 07 21:08:18 +0000 2017,6724,5376,64,139,1,0,66,FALSE,TRUE,en,RT @FearTWD: A little mo’ MoMo. #FearTWD https://t.co/F1wkJIzbez,FearTWD,
1036424727269650433,Mon Sep 03 01:24:45 +0000 2018,Laurajoan74,Tue Jan 11 23:55:34 +0000 2011,10892,15967,289,1232,5,1,0,FALSE,TRUE,en,Creepy lady in patch of flowers - run Morgan #FearTWD,FearTWD,FearTWD
1036424726145654785,Mon Sep 03 01:24:45 +0000 2018,DannyGauthier3,Mon Nov 27 07:04:39 +0000 2017,5662,118191,1086,4866,0,0,66,FALSE,FALSE,en,RT @FearTWD: A little mo’ MoMo. #FearTWD https://t.co/F1wkJIzbez,FearTWD,
1036424716209332230,Mon Sep 03 01:24:42 +0000 2018,FandemoniumMag,Thu Jul 12 16:52:40 +0000 2018,830,52,118,782,0,0,0,FALSE,FALSE,en,Things are tough out here. You should be careful.  #FearTWD,FearTWD,
1036424714170912769,Mon Sep 03 01:24:42 +0000 2018,ashleyfamu2014,Sat Jul 10 00:14:04 +0000 2010,16027,231,323,692,4,0,0,FALSE,TRUE,en,Don’t trust her Morgan #FearTWD,FearTWD,lulu4christ
1036424713269137408,Mon Sep 03 01:24:42 +0000 2018,chipyguaw,Wed Sep 16 03:47:47 +0000 2009,115975,37083,1782,1377,31,0,1,FALSE,TRUE,en,RT @lulu4christ: they keep showing the promos for #TheWalkingDead #TWD i so cant wait we are like four sundays away well poor Al she is get…,"TheWalkingDead,TWD",
1036424712749043712,Mon Sep 03 01:24:42 +0000 2018,NightchildXXXV,Wed Dec 08 20:10:45 +0000 2010,18857,17010,139,1331,16,0,0,FALSE,FALSE,en,I don't trust her at all. #FearTWD,FearTWD,
1036424699251748864,Mon Sep 03 01:24:38 +0000 2018,CheshireKat_92,Mon Aug 22 23:45:34 +0000 2011,15774,9035,350,446,8,0,0,FALSE,TRUE,en,"She’s warning you, MoMo.  #FearTWD",FearTWD,FearTWD
1036424695493668864,Mon Sep 03 01:24:37 +0000 2018,_Aliyakhan_,Wed Sep 26 16:15:43 +0000 2012,80614,6855,1917,3577,33,0,66,FALSE,TRUE,en,RT @FearTWD: A little mo’ MoMo. #FearTWD https://t.co/F1wkJIzbez,FearTWD,
1036424694759649280,Mon Sep 03 01:24:37 +0000 2018,JpOuterHaven,Wed Dec 02 22:40:35 +0000 2009,66119,36493,834,1867,51,0,0,FALSE,FALSE,en,Im not weak... You should be careful... That bitch is crazy run MORGAN! #FearTWD,FearTWD,
1036424693358764032,Mon Sep 03 01:24:37 +0000 2018,alicupelli,Tue Sep 06 21:59:24 +0000 2011,1498,8297,462,437,9,0,0,FALSE,TRUE,en,That moment when Crazy Eyes and Morgan meet... “You should be careful.” No kidding. ?? #FearTheWalkingDead #FearTWD #FTWD,"FearTheWalkingDead,FearTWD,FTWD",
1036424692037505024,Mon Sep 03 01:24:37 +0000 2018,MckeeveMichelle,Sun Aug 04 14:41:20 +0000 2013,207366,302211,1691,1519,102,0,0,FALSE,TRUE,in,Run Morgan! #FearTWD,FearTWD,colmandomingo
1036424689093029888,Mon Sep 03 01:24:36 +0000 2018,RingLeaderRick_,Mon Jun 06 23:07:24 +0000 2016,6215,14591,3764,1259,1,0,25,FALSE,FALSE,en,RT @colmandomingo: I had a car chase to storyboard and shoot! #Feartwd,Feartwd,
1036424680402563072,Mon Sep 03 01:24:34 +0000 2018,FearTWD,Fri Mar 27 18:14:59 +0000 2015,7776,3259,306764,121,1146,196,66,TRUE,FALSE,en,A little mo’ MoMo. #FearTWD https://t.co/F1wkJIzbez,FearTWD,
1036424677273546754,Mon Sep 03 01:24:33 +0000 2018,WilliamJTV,Tue Sep 08 04:47:45 +0000 2009,92175,3456,2795,1737,60,0,0,FALSE,FALSE,en,Man I hope MoMo read through that #FearTWD,FearTWD,colmandomingo
1036424676292128768,Mon Sep 03 01:24:33 +0000 2018,Gaming1115123,Sun Feb 11 15:31:54 +0000 2018,1648,1943,52,264,1,0,25,FALSE,FALSE,en,RT @colmandomingo: I had a car chase to storyboard and shoot! #Feartwd,Feartwd,
1036424673901387776,Mon Sep 03 01:24:32 +0000 2018,NerdtrovertPod,Sun Oct 01 20:39:04 +0000 2017,2627,1336,735,675,12,2,0,FALSE,FALSE,en,Shut up and leave her alone Momo she don’t want your words of wisdom #FTWD #FearTWD #NerdyWatch,"FTWD,FearTWD,NerdyWatch",tonyapinkins
1036424673154793472,Mon Sep 03 01:24:32 +0000 2018,BrainsGoneBad,Sat Apr 02 03:38:55 +0000 2016,7534,5820,8535,9360,41,3,2,FALSE,TRUE,en,"""Filthy woman"" @tonyapinkins as she's described by AMC is putting contaminated water in the water bottles.  Evil bitch!  That's probably why Al is sick.  #FearTWD #FTWD #FeartheWalkingDead","FearTWD,FTWD,FeartheWalkingDead",colmandomingo
1036424652070027264,Mon Sep 03 01:24:27 +0000 2018,ThatDayumDeeDee,Fri Apr 01 00:27:56 +0000 2011,723,2,34,115,0,0,20,FALSE,FALSE,en,RT @colmandomingo: Fact. Tonya Pinkins and I are friends from The New York Stage. I loved working with her.  #FearTWD,FearTWD,
1036424646034419712,Mon Sep 03 01:24:26 +0000 2018,andimarquette,Sun Sep 07 17:46:55 +0000 2008,47469,15181,2049,2309,98,1,0,FALSE,FALSE,in,Morgan! #FearTWD https://t.co/aR8y8VTNMs,FearTWD,FearTWD
1036424645795373056,Mon Sep 03 01:24:26 +0000 2018,hopper13131,Fri Apr 20 23:55:38 +0000 2018,6265,14060,282,359,0,0,88,FALSE,FALSE,en,RT @FearTWD: Teamwork makes the dream work. #FearTWD https://t.co/2MItOL16ZR,FearTWD,
1036424642045648901,Mon Sep 03 01:24:25 +0000 2018,GingerRaven69,Tue May 17 13:33:04 +0000 2011,12065,43835,1848,2540,4,7,1,FALSE,FALSE,en,#FearTWD Here's Creepy Lady! This is how Lizzy would be if she had grown up! Someone needs to make her look at the flowers ??????,FearTWD,FearTWD
1036424640338583552,Mon Sep 03 01:24:24 +0000 2018,FandemoniumMag,Thu Jul 12 16:52:40 +0000 2018,830,52,118,782,0,0,73,FALSE,FALSE,en,RT @FearTWD: When you’re trying to send a cute selfie… #FearTWD https://t.co/0hFuKbA5xw,FearTWD,FearTWD
1036424623108370432,Mon Sep 03 01:24:20 +0000 2018,robyn_ovox,Mon Apr 06 21:28:00 +0000 2015,38968,53863,586,436,4,0,73,FALSE,TRUE,en,RT @FearTWD: A little bit of Al history. #FearTWD https://t.co/H5BaXqcPXS,FearTWD,FearTWD
1036424618536566789,Mon Sep 03 01:24:19 +0000 2018,lulu4christ,Mon Jul 27 04:34:47 +0000 2009,19057,17699,772,1883,9,0,88,FALSE,TRUE,en,RT @FearTWD: Teamwork makes the dream work. #FearTWD https://t.co/2MItOL16ZR,FearTWD,
1036424616959467522,Mon Sep 03 01:24:19 +0000 2018,0Heretic,Sun Jun 17 20:48:09 +0000 2018,585,327,8,89,0,0,0,FALSE,FALSE,en,Kill her Morgan #FearTWD,FearTWD,
1036424613729906688,Mon Sep 03 01:24:18 +0000 2018,SunnyDaisy79,Thu Jun 14 02:44:59 +0000 2018,132,742,6,64,0,3,0,FALSE,FALSE,en,"Morgan's too damn friendly. Keep it moving, Morgan! Stay away from crazy lady! #FearTWD #ftwd","FearTWD,ftwd",
1036424610399567872,Mon Sep 03 01:24:17 +0000 2018,DoctorJay_Jay,Thu Sep 08 04:07:53 +0000 2016,2163,250,24,181,3,0,0,FALSE,FALSE,no,Stalker alert!!! #FearTWD #deadbuzz,"FearTWD,deadbuzz",colmandomingo
1036424607853498369,Mon Sep 03 01:24:17 +0000 2018,NotFromBoston,Thu Mar 04 00:25:02 +0000 2010,112935,72623,3630,4868,617,0,20,FALSE,FALSE,en,RT @colmandomingo: Fact. Tonya Pinkins and I are friends from The New York Stage. I loved working with her.  #FearTWD,FearTWD,FearTWD
1036424605378994176,Mon Sep 03 01:24:16 +0000 2018,FandemoniumMag,Thu Jul 12 16:52:40 +0000 2018,830,52,118,782,0,0,62,FALSE,FALSE,en,RT @FearTWD: Business as usual. #FearTWD https://t.co/3PjcCqGgOc,FearTWD,StarryMag
1036424600727547904,Mon Sep 03 01:24:15 +0000 2018,MckeeveMichelle,Sun Aug 04 14:41:20 +0000 2013,207366,302211,1691,1519,102,0,3,FALSE,TRUE,en,RT @StarryMag: Morgan thinks he found someone looking for supplies but I think she was the one who found him. DON'T TRUST HER MOMO! #FearTW…,,FearTWD
1036424600589139968,Mon Sep 03 01:24:15 +0000 2018,HeatherWatson85,Fri Mar 04 15:45:18 +0000 2016,649,436,37,371,0,0,88,FALSE,TRUE,en,RT @FearTWD: Teamwork makes the dream work. #FearTWD https://t.co/2MItOL16ZR,FearTWD,FearTWD
1036424593790185477,Mon Sep 03 01:24:13 +0000 2018,FandemoniumMag,Thu Jul 12 16:52:40 +0000 2018,830,52,118,782,0,0,88,FALSE,FALSE,en,RT @FearTWD: Teamwork makes the dream work. #FearTWD https://t.co/2MItOL16ZR,FearTWD,FearTWD
1036424588924731392,Mon Sep 03 01:24:12 +0000 2018,chyann_taulbee,Tue Jul 18 17:50:39 +0000 2017,8365,7899,650,1903,2,0,73,FALSE,FALSE,en,RT @FearTWD: A little bit of Al history. #FearTWD https://t.co/H5BaXqcPXS,FearTWD,
1036424587293208577,Mon Sep 03 01:24:12 +0000 2018,kevinproffitt2,Sat Nov 07 04:38:59 +0000 2015,2089,1886,49,323,2,2,0,FALSE,TRUE,en,Zombie apocalypse tailgating! That sounds pretty fun.#FearTWD,FearTWD,"MckeeveMichelle,StarryMag,clotree,CareyJohnson919,tvserieshub,FearUsTWD,GeekTrench,TWDFamilyy,MrLSmith21,WeSoNerdy,pr3ttypatt9"
1036424586253021184,Mon Sep 03 01:24:11 +0000 2018,GhostArtist1990,Fri Aug 03 05:35:16 +0000 2012,13684,39253,377,1109,13,3,1,FALSE,TRUE,en,@MckeeveMichelle @StarryMag @clotree @CareyJohnson919 @tvserieshub @FearUsTWD @GeekTrench @TWDFamilyy @MrLSmith21 @WeSoNerdy @pr3ttypatt9 That's the crazy woman that was following them right? I wonder if that's a test for Morgan or something #FearTWD,FearTWD,
1036424585531539456,Mon Sep 03 01:24:11 +0000 2018,ZainapMcReedus,Mon Jun 18 00:42:34 +0000 2012,50731,38740,2059,4989,23,3,1,FALSE,TRUE,en,"Come on Morgan!! You can't truth anybody °
#FearTWD https://t.co/BCGqeQqydX",FearTWD,BrainsGoneBad
1036424584923435009,Mon Sep 03 01:24:11 +0000 2018,chipyguaw,Wed Sep 16 03:47:47 +0000 2009,115975,37083,1782,1377,31,0,4,FALSE,TRUE,en,"RT @BrainsGoneBad: Morgan, don't be too nice to strangers. #notweak #FearTWD #FTWD #FeartheWalkingDead","notweak,FearTWD,FTWD,FeartheWalkingDead",
1036424576866111488,Mon Sep 03 01:24:09 +0000 2018,MckeeveMichelle,Sun Aug 04 14:41:20 +0000 2013,207366,302211,1691,1519,102,1,0,FALSE,TRUE,en,????This! #FearTWD???? https://t.co/TCxvSmj54Q,FearTWD,"colmandomingo,tonyapinkins"
